Text,Created Date,Language,Retweet Count,Retweeted,Favorite Count,Favorited,co-ordinates,Tweeted By,Screen Name
Curio #397 | Friendly genes. @curious  http://t.co/alIuYFiU0W,Mon Aug 04 09:45:07 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #396 | 'Stinky' science. @curious  http://t.co/F1WiPNhimg,Sun Aug 03 09:45:46 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #395 | The (food) sharing economy. @curious  http://t.co/DDcCKMvcdv,Sat Aug 02 09:45:26 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #394 | Don't touch that (placebo) button. @curious  http://t.co/Wl8WhoGMBK,Fri Aug 01 09:45:02 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #393 | Burn so good. @curious  http://t.co/v8qOTfJsf1,Thu Jul 31 09:45:04 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #392 | QWERTY meet KALQ. @curious  http://t.co/Y45SdOoN5x,Wed Jul 30 09:45:25 +0000 2014,in,0,False,0,False,,Justin Kitch,ceounplugged
Curio #391 | A convenient poop. @curious  http://t.co/ogSP0FIitH,Tue Jul 29 09:45:05 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
Curio #390 | Justin Bieber saving lives. @curious  http://t.co/4AAfhngRzU,Mon Jul 28 09:45:50 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #389 | One small step for A man. @curious  http://t.co/9akNNxmFHH,Sun Jul 27 09:45:50 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #388 | The 411 on 911. @curious  http://t.co/GnDwg5qXhd,Sun Jul 27 04:54:51 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #388 | The 411 on 911. @curious  http://t.co/D11H4ok4xM,Sat Jul 26 09:45:50 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #387 | Ha, ha, hilarious. @curious  http://t.co/E7GbGM6nsn",Fri Jul 25 09:45:51 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #386 | Mommy, there's a frog in my cereal!. @curious  http://t.co/6rHLjSAAg9",Thu Jul 24 09:45:58 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #385 | Bowled over. @curious  http://t.co/e7EZ7MUnEv,Wed Jul 23 09:45:59 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #384 | Stimulated claustrums. @curious  http://t.co/0nONv9PSZO,Tue Jul 22 09:45:16 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #383 | Don't turn left!. @curious  http://t.co/fG6dqHjLZg,Mon Jul 21 09:45:16 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
"Curio #382 | Soda, you've come so far. @curious  http://t.co/MKXVS6cqKT",Sun Jul 20 09:45:16 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #381 | The 5-second rule rules!. @curious  http://t.co/0UxKhRatgb,Sat Jul 19 09:45:16 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #380 | Sounds cold to me. @curious  http://t.co/dJKrFoj2bg,Fri Jul 18 09:45:16 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #379 | Prime mate sleeping. @curious  http://t.co/GGJ9mktjCl,Thu Jul 17 09:45:28 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #378 | Take note of this study!. @curious  http://t.co/NO4HkyNwau,Wed Jul 16 09:45:12 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #377 | Sweet news about chocolate. @curious  http://t.co/umGEn4Ssvq,Tue Jul 15 09:45:06 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
"Curio #376 | You say tomato, they say tomauto. @curious  http://t.co/hp82jcz7Sm",Mon Jul 14 09:45:58 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #375 | Brazil wins the Cup!. @curious  http://t.co/NqHzGGJbDd,Sun Jul 13 09:45:58 +0000 2014,en,0,False,2,False,,Justin Kitch,ceounplugged
Curio #374 | China's DIY islands. @curious  http://t.co/yjeoJ2kvPj,Sat Jul 12 09:45:58 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
Curio #373 | Space salad. @curious  http://t.co/cPYUyMlMN0,Fri Jul 11 09:45:16 +0000 2014,es,0,False,1,False,,Justin Kitch,ceounplugged
Curio #372 | Sugar water tax. @curious  http://t.co/04QQ5NJAoC,Thu Jul 10 09:45:22 +0000 2014,es,0,False,1,False,,Justin Kitch,ceounplugged
Curio #371 | A nice vintage of cesium-137. @curious  http://t.co/nqQf4DY5x1,Wed Jul 09 09:45:57 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #370 | Defying gravity. @curious  http://t.co/8Ud5Zxf5er,Tue Jul 08 09:45:57 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #369 | Tasty dishes. @curious  http://t.co/TZqmls5HY5,Mon Jul 07 09:45:43 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #368 | Mind flying?. @curious  http://t.co/1gwLkZwJvc,Sun Jul 06 09:45:43 +0000 2014,en,0,False,2,False,,Justin Kitch,ceounplugged
Curio #367 | Gassy cows. @curious  http://t.co/XZkfY5V9FO,Sat Jul 05 09:45:43 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #366 | Happy birthday to you S of A!. @curious  http://t.co/yZmlxJh8QC,Fri Jul 04 09:45:43 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #365 | 365 days of being Curious. @curious  http://t.co/cATPdWrOLP,Thu Jul 03 09:45:56 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #364 | Wake up and smell the bacon. @curious  http://t.co/IIO11lnhBR,Wed Jul 02 09:45:24 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #363 | Mind the gap. @curious  http://t.co/2NrgXoNbTT,Tue Jul 01 09:45:21 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #362 | Change from a phone booth?. @curious  http://t.co/87FFMHlk29,Mon Jun 30 09:45:46 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #361 | Outsourcing your memory. @curious  http://t.co/By40uE0g3Y,Sun Jun 29 09:45:46 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #360 | Are you Putin me on? . @curious  http://t.co/YHOgBJhwDT,Sat Jun 28 09:45:46 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #359 | Curveball physics. @curious  http://t.co/yiXYUD0toE,Fri Jun 27 09:45:46 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #358 | Oh mon dieu!. @curious  http://t.co/3hOkWHwcYI,Thu Jun 26 09:45:48 +0000 2014,ht,0,False,1,False,,Justin Kitch,ceounplugged
Curio #357 | So feet are not like hands?. @curious  http://t.co/G4xqrayv0e,Wed Jun 25 09:45:47 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #356 | Pink is the new green. @curious  http://t.co/2lCemxM0S8,Tue Jun 24 09:45:37 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #355 | One man's trash. @curious  http://t.co/Sb2sFLCMke,Mon Jun 23 09:45:25 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #354 | Putin's world cup. @curious  http://t.co/4VF9PdQ5Ex,Sun Jun 22 09:45:24 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #353 | Killing us softly. @curious  http://t.co/bZlkdMj0nE,Sat Jun 21 09:45:24 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #352 | Frozen? Let it go!. @curious  http://t.co/vAH9gXhlem,Fri Jun 20 09:45:12 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #351 | The near death of the red M&amp;M. @curious  http://t.co/gon7lPFust,Fri Jun 20 05:47:29 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #351 | The near death of the red M&amp;M. @curious  http://t.co/gon7lPFust,Thu Jun 19 09:45:09 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
Curio #350 | A father-son connection. @curious  http://t.co/P2mVaKawmm,Wed Jun 18 09:45:09 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #349 | Bad kitty (litter). @curious  http://t.co/CXIfu0B3Ez,Tue Jun 17 09:45:23 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #348 | You can't not go home again. @curious  http://t.co/bMzZsjDalU,Tue Jun 17 05:21:07 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #348 | You can't not go home again. @curious  http://t.co/bMzZsjDalU,Mon Jun 16 09:45:23 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #347 | Equal pay for equal dish-washing. @curious  http://t.co/iQONmufZDI,Sun Jun 15 09:45:23 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #346 | Pretty good for a B. @curious  http://t.co/cK85gitHov,Sat Jun 14 09:45:23 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #345 | Cross your fingers hope to lie!. @curious  http://t.co/bYsFEwGZTY,Fri Jun 13 09:45:01 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #344 | Super model envy. @curious  http://t.co/tGPCPSVblC,Thu Jun 12 09:45:21 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #343 | Mummy brace face. @curious  http://t.co/SnLSyAnjMG,Wed Jun 11 09:45:27 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #342 | Redheaded mutants. @curious  http://t.co/qd24Deond4,Tue Jun 10 09:45:37 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #341 | Disc analysis. @curious  http://t.co/eEMxVip5X2,Mon Jun 09 09:45:27 +0000 2014,pt,0,False,1,False,,Justin Kitch,ceounplugged
Curio #340 | Trouble is brewing. @curious  http://t.co/8vPlmuv1xP,Mon Jun 09 04:11:11 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #340 | Trouble is brewing. @curious  http://t.co/8vPlmuv1xP,Sun Jun 08 09:45:03 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #339 | Dream hacking. @curious  http://t.co/0tWVlbACsf,Sat Jun 07 09:45:03 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #338 | Negative half a mill. @curious  http://t.co/cbwNRHKkyO,Fri Jun 06 09:45:03 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
Curio #337 | Climate change*d*. @curious  http://t.co/7tG05rRll1,Thu Jun 05 09:45:40 +0000 2014,pt,0,False,1,False,,Justin Kitch,ceounplugged
Curio #336 | Play Dough. @curious  http://t.co/OYRVnbCRHV,Wed Jun 04 09:45:40 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #335 | Galaxy . @curious  http://t.co/hYNVsK6dyv,Tue Jun 03 09:45:36 +0000 2014,pt,0,False,1,False,,Justin Kitch,ceounplugged
Curio #334 | Listen to what you say. @curious  http://t.co/cwgSZLLaVD,Mon Jun 02 09:45:29 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #333 | Hangry in love. @curious  http://t.co/uxnFj8pR7c,Sun Jun 01 09:45:17 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #332 | The ocean in the palm of your hand. @curious  http://t.co/nLmp5B8Wjn,Sat May 31 09:45:17 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #331 | What a wreck. @curious  http://t.co/ZgBPBgOdlU,Sat May 31 06:43:35 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #331 | What a wreck. @curious  http://t.co/ZgBPBgOdlU,Fri May 30 09:45:22 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #330 | Bananageddon. @curious  http://t.co/b0OrQoeqGJ,Thu May 29 09:45:22 +0000 2014,cy,0,False,1,False,,Justin Kitch,ceounplugged
Curio #329 | Bloody fountain of youth. @curious  http://t.co/s08zQxUmkI,Wed May 28 09:45:44 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
"Curio #328 | Sniff, sniff. @curious  http://t.co/ijTd7uIhYp",Wed May 28 01:16:17 +0000 2014,es,0,False,1,False,,Justin Kitch,ceounplugged
"Curio #328 | Sniff, sniff. @curious  http://t.co/ijTd7uIhYp",Tue May 27 09:45:59 +0000 2014,es,0,False,1,False,,Justin Kitch,ceounplugged
Curio #327 | The price is right. @curious  http://t.co/ZMr99o4jgG,Mon May 26 09:45:59 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #326 | Twins in space. @curious  http://t.co/97kwtQ93Y6,Mon May 26 05:06:48 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #326 | Twins in space. @curious  http://t.co/97kwtQ93Y6,Sun May 25 09:45:59 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #325 | Life before TP. @curious  http://t.co/2By74rhKhF,Sat May 24 09:45:59 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #324 | Rocking the flow. @curious  http://t.co/E4yDIOZt9y,Fri May 23 09:45:26 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #321 | A pyramid scheme. @curious  http://t.co/NK7ceFPQkQ,Tue May 20 09:45:13 +0000 2014,ro,0,False,1,False,,Justin Kitch,ceounplugged
Curio #320 | Sexy skin. @curious  http://t.co/a4vZfZWyMx,Mon May 19 09:45:13 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #319 | Is your brain hot &lt;yawn&gt;? . @curious  http://t.co/fmTC2xHGZF,Sun May 18 09:45:13 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #318 | Breaking the rules. @curious  http://t.co/J5qTWN1Hna,Sat May 17 09:45:13 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #317 | Healthy billboards. @curious  http://t.co/7416F7o0xC,Fri May 16 09:45:14 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #316 | Love bug. @curious  http://t.co/2mAPOlNt3K,Thu May 15 09:45:14 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #315 | Tear down this wall!. @curious  http://t.co/s4tWNkkcxg,Wed May 14 09:45:14 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
Curio #314 | Asparagus pee. @curious  http://t.co/sljoOsSQ8E,Tue May 13 09:45:14 +0000 2014,es,1,False,1,False,,Justin Kitch,ceounplugged
Curio #313 | Prestigiously unhappy. @curious  http://t.co/737662UKGT,Mon May 12 09:45:08 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #312 | Diaper dilemma. @curious  http://t.co/fBRRxx5Yoy,Mon May 12 03:54:15 +0000 2014,it,0,False,1,False,,Justin Kitch,ceounplugged
Curio #312 | Diaper dilemma. @curious  http://t.co/fBRRxx5Yoy,Sun May 11 09:45:08 +0000 2014,it,0,False,1,False,,Justin Kitch,ceounplugged
Curio #311 | Gold tequila down the drain. @curious  http://t.co/CTcqz77I0S,Sun May 11 06:11:26 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #311 | Gold tequila down the drain. @curious  http://t.co/CTcqz77I0S,Sat May 10 09:45:08 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #310 | Go take a walk. @curious  http://t.co/7v2t9Iikty,Sat May 10 06:53:58 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #310 | Go take a walk. @curious  http://t.co/7v2t9Iikty,Fri May 09 09:45:44 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #309 | Three's company. @curious  http://t.co/roFWPkbae3,Thu May 08 09:45:43 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #308 | What's yellow and contains the number two?. @curious  http://t.co/bJVdWAuKwM,Wed May 07 16:28:29 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #308 | What's yellow and contains the number two?. @curious  http://t.co/Je9jBtRVAJ,Wed May 07 09:46:00 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #307 | Can you digest this?. @curious  http://t.co/H1xnpkSYiM,Tue May 06 09:45:24 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #306 | Cinco de Mayo de Americanos. @curious  http://t.co/WOWRwHGuyL,Mon May 05 09:45:49 +0000 2014,es,0,False,1,False,,Justin Kitch,ceounplugged
Curio #305 | 40 years cubed. @curious  http://t.co/nZfCVnElcB,Sun May 04 09:45:14 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #304 | Decisions decisions. @curious  http://t.co/URhH84mlAX,Sat May 03 09:45:51 +0000 2014,pt,0,False,1,False,,Justin Kitch,ceounplugged
Curio #303 | Passing judgment on passing gas. @curious  http://t.co/QTcTiRe5z2,Fri May 02 09:45:00 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
"Curio #302 | Happy first birthday, Curious!. @curious  http://t.co/4JUrijL3lO",Thu May 01 05:08:26 +0000 2014,en,1,False,2,False,,Justin Kitch,ceounplugged
"Curio #301 | Goodbye selfie, hello shelfie. @curious  http://t.co/rDY34QACF2",Wed Apr 30 09:45:30 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #300 | Taste the ethyl formate. @curious  http://t.co/ZbPCFPTfiE,Tue Apr 29 09:45:30 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #299 | Giving the W its due. @curious  http://t.co/9TwWdhEiBU,Mon Apr 28 09:45:30 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #298 | Kepler-186f. @curious  http://t.co/vl0fKqAcqD,Sun Apr 27 09:45:30 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
"Curio #297 | Liechtenstein, the hostess with the mostest. @curious  http://t.co/qhJwxiGciC",Sat Apr 26 09:45:30 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #296 | What's that tune?. @curious  http://t.co/8HIiOD9xo9,Fri Apr 25 09:45:30 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #295 | Saudis dance the penguin. @curious  http://t.co/QsCgWrVK4F,Thu Apr 24 09:00:11 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #294 | Do you believe in the NYC pizza principle?. @curious  http://t.co/dYwdffwwVv,Wed Apr 23 09:45:11 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #293 | Happy Earth Day?. @curious  http://t.co/EWev2abew6,Tue Apr 22 09:45:12 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #292 | Not-so-roughing it. @curious  http://t.co/dMUj0qtTU4,Mon Apr 21 09:45:22 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #291 | How President Hayes saved Easter. @curious  http://t.co/8Fo2ovbp5K,Sun Apr 20 09:45:22 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #290 | King of BBQ?. @curious  http://t.co/ezmSxNBakL,Sat Apr 19 08:00:22 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #289 | Messy bed. @curious  http://t.co/gYAxyb91Md,Fri Apr 18 08:00:22 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #288 | Pyramid of the muon. @curious  http://t.co/D5TrTDo6Ay,Thu Apr 17 08:00:22 +0000 2014,fi,0,False,0,False,,Justin Kitch,ceounplugged
Curio #287 | Windows blissful no more. @curious  http://t.co/HNhXDOzQGQ,Wed Apr 16 10:00:23 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #286 | Slurpees forever?. @curious  http://t.co/faDMssfGXQ,Tue Apr 15 10:00:22 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #285 | In an instant. @curious  http://t.co/rQweeoCXj1,Mon Apr 14 10:00:11 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #284 | All about stick-to-it-ness. @curious  http://t.co/Azs4vVGhyt,Sun Apr 13 08:00:13 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #283 | Mapping the Earth's core. @curious  http://t.co/FRQh7koBzr,Sat Apr 12 10:00:14 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #282 | Breakfast after brushing. @curious  http://t.co/2G3CBIkDv7,Fri Apr 11 08:00:12 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #281 | Can you feel the beat?. @curious  http://t.co/T0JNeGggSX,Thu Apr 10 08:00:40 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #280 | Finally a smart tattoo. @curious  http://t.co/fbGKlYBixU,Wed Apr 09 08:00:17 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #279 | Are you ophidiophobic? Blame your genes.. @curious  http://t.co/r1vBXIVuhm,Tue Apr 08 08:00:17 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #278 | Letting it flow in the park. @curious  http://t.co/RF3kv7GNjJ,Mon Apr 07 08:00:20 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #277 | Coming to America. @curious  http://t.co/H3aWOpd2nk,Sun Apr 06 08:00:17 +0000 2014,pt,0,False,0,False,,Justin Kitch,ceounplugged
Curio #276 | Garamond genius. @curious  http://t.co/bHbqCAsqmh,Sat Apr 05 08:00:18 +0000 2014,cy,0,False,1,False,,Justin Kitch,ceounplugged
Curio #275 | Beard tax. @curious  http://t.co/3JwU1xnzwa,Fri Apr 04 08:00:18 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
"Curio #274 | All in favor say ""annex"". @curious  http://t.co/PwskAjl6qf",Thu Apr 03 08:00:17 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
Curio #273 | Emojis meet wrecking ball. @curious  http://t.co/QWN5JRr01a,Wed Apr 02 06:02:33 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #272 | Fooling the fool. @curious  http://t.co/1soIIP6oOj,Tue Apr 01 12:00:10 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #272 | Fooling the fool. @curious  http://t.co/DXVSQhi8tm,Tue Apr 01 02:56:00 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #271 | More March madness?. @curious  http://t.co/zU0yNSTuNl,Mon Mar 31 09:50:46 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #270 | Making light of any situation. @curious  http://t.co/KrGCL6ebPA,Sun Mar 30 09:50:46 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #269 | Exercise inflation. @curious  http://t.co/JlBFBEiNfm,Sat Mar 29 09:50:46 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #268 | A vertical challenge. @curious  http://t.co/gNXnG03O2M,Fri Mar 28 09:50:14 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
Curio #267 | Stop dressing for success. @curious  http://t.co/gUopltATF0,Thu Mar 27 09:50:44 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #266 | Space cowboy. @curious  http://t.co/c1eBYeypfG,Wed Mar 26 12:00:45 +0000 2014,en,2,False,1,False,,Justin Kitch,ceounplugged
Curio #265 | Big bang genius. @curious  http://t.co/OAewrZczqK,Tue Mar 25 12:00:58 +0000 2014,cy,0,False,0,False,,Justin Kitch,ceounplugged
Curio #264 | Teenage dreams. @curious  http://t.co/FEZUCNtsZZ,Mon Mar 24 13:00:55 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #263 | Yoga mat sandwich?. @curious  http://t.co/pBf3rzrqra,Sun Mar 23 12:00:55 +0000 2014,in,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #262 | The ""nucular"" option. @curious  http://t.co/BuVWOowqpc",Sat Mar 22 12:00:55 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #261 | The awesome oarfish. @curious  http://t.co/i61CaiUpNP,Fri Mar 21 12:00:56 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #260 | Digester eggs. @curious  http://t.co/6qS2rlZsZZ,Thu Mar 20 12:00:55 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #259 | Neat bourbon. @curious  http://t.co/pzyqPnCcDW,Wed Mar 19 12:00:56 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #258 | Who wants to kill Mr. Jones?. @curious  http://t.co/BQIQPJHIXS,Tue Mar 18 22:48:42 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
"Curio #257 | ""Duck on a rock"" Madness @curious  http://t.co/u5kk9EVlus",Mon Mar 17 12:00:27 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #256 | Coin shaving @curious  http://t.co/l1gn8tWAZW,Sun Mar 16 12:00:26 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #255 | The difference a day makes @curious  http://t.co/46c123Tg1n,Sat Mar 15 12:00:26 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #253 | A guitar plays on @curious  http://t.co/l2sQN1QneJ,Fri Mar 14 22:50:31 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #254 | Luck of the Chicago River @curious  http://t.co/WuY7Usq7rT,Fri Mar 14 12:00:41 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #253 | A guitar plays on @curious  http://t.co/rQuNurRxXD,Thu Mar 13 13:00:04 +0000 2014,en,2,False,1,False,,Justin Kitch,ceounplugged
Curio #252 | Tooth rodent?@curious  http://t.co/KqVP8xh2ow,Wed Mar 12 12:00:30 +0000 2014,en,1,False,1,False,,Justin Kitch,ceounplugged
Curio #251 | Napping secrets@curious  http://t.co/U9PqlpLaJp,Tue Mar 11 12:00:23 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #250 | Zombies on campus@curious  http://t.co/uOtFCx0wj8,Mon Mar 10 12:00:21 +0000 2014,es,0,False,0,False,,Justin Kitch,ceounplugged
Curio #249 | The FDA sizes us up@curious  http://t.co/JHtqQdu4Q0,Sun Mar 09 12:00:21 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #248 | Division one and done @curious  http://t.co/YWS6aKHMae,Sat Mar 08 13:00:21 +0000 2014,en,0,False,1,False,,Justin Kitch,ceounplugged
Curio #247 | Finders-keepers@curious  http://t.co/0cNBTGAbxG,Fri Mar 07 13:00:09 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #246 | And the Oscar goes to...@curious  http://t.co/7imvIHxeIK,Thu Mar 06 13:00:09 +0000 2014,en,1,False,0,False,,Justin Kitch,ceounplugged
Curio #245 | 9/10 penny wise@curious  http://t.co/hwYw5ZmPtb,Wed Mar 05 13:00:05 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
Curio #244 | Flagging kiwis@curious  http://t.co/IsZA7awmEu,Tue Mar 04 13:00:02 +0000 2014,en,0,False,0,False,,Justin Kitch,ceounplugged
